user_id,article_id_BM25,TOP-K_BM25
redl-FALTER_20220302_6B63F05963,FALTER_20220330_9754861B70,2
redl-FALTER_20220302_6B63F05963,FALTER_20211222_B0A321871F,3
redl-FALTER_20220302_6B63F05963,FALTER_20220615_145274EAAE,4
redl-FALTER_20220302_6B63F05963,FALTER_20220202_CC707934FF,5
redl-FALTER_20220302_6B63F05963,FALTER_20220126_884293D963,6
redl-FALTER_20220302_6B63F05963,FALTER_20221207_BA7F827DFF,7
redl-FALTER_20220302_6B63F05963,FALTER_20221102_2F75E76A72,8
redl-FALTER_20220302_6B63F05963,FALTER_20211222_94C6D5A908,9
redl-FALTER_20220302_6B63F05963,FALTER_20220309_A08F92CAF9,10
redl-FALTER_20220302_6B63F05963,FALTER_20220216_1011C22CF7,11
redl-FALTER_20220302_6B63F05963,FALTER_20221102_DAED2975D2,12
redl-FALTER_20220302_6B63F05963,FALTER_20220622_8709E32326,13
redl-FALTER_20220302_6B63F05963,FALTER_20220119_C283C25931,14
redl-FALTER_20220302_6B63F05963,FALTER_20220209_5CA8DCBD6D,15
redl-FALTER_20220309_AA4443FB43,FALTER_20221026_792F2C3031,1
redl-FALTER_20220309_AA4443FB43,FALTER_20221102_2F75E76A72,2
redl-FALTER_20220309_AA4443FB43,FALTER_20211222_BA08D62DF2,3
redl-FALTER_20220309_AA4443FB43,FALTER_20220615_145274EAAE,4
redl-FALTER_20220309_AA4443FB43,FALTER_20220223_CDDF5A96F6,5
redl-FALTER_20220309_AA4443FB43,FALTER_20220202_CC707934FF,6
redl-FALTER_20220309_AA4443FB43,FALTER_20220330_9754861B70,7
redl-FALTER_20220309_AA4443FB43,FALTER_20220112_065792B3FC,8
redl-FALTER_20220309_AA4443FB43,FALTER_20220824_56AF6D9EAD,9
redl-FALTER_20220309_AA4443FB43,FALTER_20211222_B0A321871F,10
redl-FALTER_20220309_AA4443FB43,FALTER_20221109_153991C14D,11
redl-FALTER_20220309_AA4443FB43,FALTER_20220302_6B63F05963,12
redl-FALTER_20220309_AA4443FB43,FALTER_20220216_1011C22CF7,13
redl-FALTER_20220309_AA4443FB43,FALTER_20220119_C283C25931,14
redl-FALTER_20220309_AA4443FB43,FALTER_20220928_1A92012FF7,15
redl-FALTER_20220309_B94355B7B0,FALTER_20221026_792F2C3031,1
redl-FALTER_20220309_B94355B7B0,FALTER_20211222_A35407C20B,2
redl-FALTER_20220309_B94355B7B0,FALTER_20220202_CC707934FF,3
redl-FALTER_20220309_B94355B7B0,FALTER_20220511_FBF1B6E8BF,4
redl-FALTER_20220309_B94355B7B0,FALTER_20220223_CDDF5A96F6,5
redl-FALTER_20220309_B94355B7B0,FALTER_20221102_2F75E76A72,6
redl-FALTER_20220309_B94355B7B0,FALTER_20220223_33CA357D9B,7
redl-FALTER_20220309_B94355B7B0,FALTER_20220921_B6B7C27F2B,8
redl-FALTER_20220309_B94355B7B0,FALTER_20220302_AE2F9C3E94,9
redl-FALTER_20220309_B94355B7B0,FALTER_20220720_D1344797F8,10
redl-FALTER_20220309_B94355B7B0,FALTER_20220427_169DDC1CA3,11
redl-FALTER_20220309_B94355B7B0,FALTER_20221207_BA7F827DFF,12
redl-FALTER_20220309_B94355B7B0,FALTER_20220126_A9C0B9BC16,13
redl-FALTER_20220309_B94355B7B0,FALTER_20220713_60F369F8D9,14
redl-FALTER_20220309_B94355B7B0,FALTER_20221123_302438A100,15
redl-FALTER_20220406_38C88A35E2,FALTER_20220330_7D2AA6932F,1
redl-FALTER_20220406_38C88A35E2,FALTER_20220525_B332E0066F,2
redl-FALTER_20220406_38C88A35E2,FALTER_20221005_8731284309,3
redl-FALTER_20220406_38C88A35E2,FALTER_20220706_2AF1A0F833,4
redl-FALTER_20220406_38C88A35E2,FALTER_20220119_3950CABE72,5
redl-FALTER_20220406_38C88A35E2,FALTER_20220511_7BE8F36D6C,6
redl-FALTER_20220406_38C88A35E2,FALTER_20221116_43D92DB2B6,7
redl-FALTER_20220406_38C88A35E2,FALTER_20221116_A6633188CA,8
redl-FALTER_20220406_38C88A35E2,FALTER_20220427_169DDC1CA3,9
redl-FALTER_20220406_38C88A35E2,FALTER_20220914_BB11B40DF6,10
redl-FALTER_20220406_38C88A35E2,FALTER_20221123_B107F87D4A,11
redl-FALTER_20220406_38C88A35E2,FALTER_20220302_6B63F05963,12
redl-FALTER_20220406_38C88A35E2,FALTER_20220202_E625782B2C,13
redl-FALTER_20220406_38C88A35E2,FALTER_20220629_3529909DD4,14
redl-FALTER_20220406_38C88A35E2,FALTER_20211222_A35407C20B,15
redl-FALTER_20220525_AAC04CD024,FALTER_20221026_2CF43A5759,1
redl-FALTER_20220525_AAC04CD024,FALTER_20221019_FC2968F41C,2
redl-FALTER_20220525_AAC04CD024,FALTER_20220119_8190E7DBA5,3
redl-FALTER_20220525_AAC04CD024,FALTER_20220907_EAC44E3722,4
redl-FALTER_20220525_AAC04CD024,FALTER_20220518_4460B08F42,5
redl-FALTER_20220525_AAC04CD024,FALTER_20211215_BFB69B2539,6
redl-FALTER_20220525_AAC04CD024,FALTER_20220518_B804602C3C,7
redl-FALTER_20220525_AAC04CD024,FALTER_20220302_E77A8F4F19,8
redl-FALTER_20220525_AAC04CD024,FALTER_20220622_12D7BAB3F9,9
redl-FALTER_20220525_AAC04CD024,FALTER_20220302_19351A344E,10
redl-FALTER_20220525_AAC04CD024,FALTER_20220316_2C171D199C,11
redl-FALTER_20220525_AAC04CD024,FALTER_20220126_305FB76FE8,12
redl-FALTER_20220525_AAC04CD024,FALTER_20220511_71668B1344,13
redl-FALTER_20220525_AAC04CD024,FALTER_20220323_2CE7FEE241,14
redl-FALTER_20220525_AAC04CD024,FALTER_20220914_5D43F08AA5,15
redl-FALTER_20220601_B344719789,FALTER_20220309_1C6B8418BE,1
redl-FALTER_20220601_B344719789,FALTER_20220302_19351A344E,2
redl-FALTER_20220601_B344719789,FALTER_20220216_154FB2A50F,3
redl-FALTER_20220601_B344719789,FALTER_20220629_2D1EF3F677,4
redl-FALTER_20220601_B344719789,FALTER_20220824_55B72E76F9,5
redl-FALTER_20220601_B344719789,FALTER_20220302_5B02AED7A2,6
redl-FALTER_20220601_B344719789,FALTER_20220302_0605724866,7
redl-FALTER_20220601_B344719789,FALTER_20220323_A229E0EDC3,8
redl-FALTER_20220601_B344719789,FALTER_20220413_EDC7023A23,9
redl-FALTER_20220601_B344719789,FALTER_20220323_9D2681AD74,10
redl-FALTER_20220601_B344719789,FALTER_20220921_22135BD9FB,11
redl-FALTER_20220601_B344719789,FALTER_20220323_B272A60E63,12
redl-FALTER_20220601_B344719789,FALTER_20220420_03E73B0284,13
redl-FALTER_20220601_B344719789,FALTER_20220223_27DE9DFAF4,14
redl-FALTER_20220601_B344719789,FALTER_20220302_A898C15939,15
redl-FALTER_20220615_145274EAAE,FALTER_20220202_CC707934FF,1
redl-FALTER_20220615_145274EAAE,FALTER_20220223_CDDF5A96F6,2
redl-FALTER_20220615_145274EAAE,FALTER_20221026_792F2C3031,3
redl-FALTER_20220615_145274EAAE,FALTER_20220302_6B63F05963,4
redl-FALTER_20220615_145274EAAE,FALTER_20220720_D1344797F8,5
redl-FALTER_20220615_145274EAAE,FALTER_20220928_1A92012FF7,6
redl-FALTER_20220615_145274EAAE,FALTER_20220511_FBF1B6E8BF,7
redl-FALTER_20220615_145274EAAE,FALTER_20220330_9754861B70,8
redl-FALTER_20220615_145274EAAE,FALTER_20221207_BA7F827DFF,9
redl-FALTER_20220615_145274EAAE,FALTER_20220921_B6B7C27F2B,10
redl-FALTER_20220615_145274EAAE,FALTER_20221109_153991C14D,11
redl-FALTER_20220615_145274EAAE,FALTER_20221102_2F75E76A72,12
redl-FALTER_20220615_145274EAAE,FALTER_20221102_DAED2975D2,13
redl-FALTER_20220615_145274EAAE,FALTER_20211222_A35407C20B,14
redl-FALTER_20220615_145274EAAE,FALTER_20220713_4CEF55F4B7,15
stoeger-FALTER_20220413_3CDF83A3F8,FALTER_20220413_499899E292,1
stoeger-FALTER_20220413_3CDF83A3F8,FALTER_20220413_348108EC0E,2
stoeger-FALTER_20220413_3CDF83A3F8,FALTER_20220413_101E5489B1,3
stoeger-FALTER_20220413_3CDF83A3F8,FALTER_20220810_39F6D9BF1E,4
stoeger-FALTER_20220413_3CDF83A3F8,FALTER_20220413_9AEE8E1BBF,5
stoeger-FALTER_20220413_3CDF83A3F8,FALTER_20220323_A9D672E0A5,6
stoeger-FALTER_20220413_3CDF83A3F8,FALTER_20220622_A64E9B9B08,7
stoeger-FALTER_20220413_3CDF83A3F8,FALTER_20220309_F7DC749A0D,8
stoeger-FALTER_20220413_3CDF83A3F8,FALTER_20220803_10E350D3D3,9
stoeger-FALTER_20220413_3CDF83A3F8,FALTER_20211215_73A6B01646,10
stoeger-FALTER_20220413_3CDF83A3F8,FALTER_20220511_71668B1344,11
stoeger-FALTER_20220413_3CDF83A3F8,FALTER_20220504_88561D5AE3,12
stoeger-FALTER_20220413_3CDF83A3F8,FALTER_20220504_BC34714783,13
stoeger-FALTER_20220413_3CDF83A3F8,FALTER_20220622_796906B417,14
stoeger-FALTER_20220413_3CDF83A3F8,FALTER_20220914_B55E65AFE0,15
stoeger-FALTER_20220413_B4B8C0451D,FALTER_20220803_6DF6202032,1
stoeger-FALTER_20220413_B4B8C0451D,FALTER_20220706_4C4C72D656,2
stoeger-FALTER_20220413_B4B8C0451D,FALTER_20220223_8881BD5C76,3
stoeger-FALTER_20220413_B4B8C0451D,FALTER_20220413_41501B8D61,4
stoeger-FALTER_20220413_B4B8C0451D,FALTER_20220518_F50851D983,5
stoeger-FALTER_20220413_B4B8C0451D,FALTER_20211222_E7A625F5A8,6
stoeger-FALTER_20220413_B4B8C0451D,FALTER_20220309_F7DC749A0D,7
stoeger-FALTER_20220413_B4B8C0451D,FALTER_20220413_8CAD826DDB,8
stoeger-FALTER_20220413_B4B8C0451D,FALTER_20220824_9357B492F4,9
stoeger-FALTER_20220413_B4B8C0451D,FALTER_20221116_AC71774456,10
stoeger-FALTER_20220413_B4B8C0451D,FALTER_20220727_1EC5B851D7,11
stoeger-FALTER_20220413_B4B8C0451D,FALTER_20220420_5585FFA6A4,12
stoeger-FALTER_20220413_B4B8C0451D,FALTER_20220119_2B788365FB,13
stoeger-FALTER_20220413_B4B8C0451D,FALTER_20211215_73A6B01646,14
stoeger-FALTER_20220413_B4B8C0451D,FALTER_20220928_2319A44747,15
stoeger-FALTER_20220420_459211BC6C,FALTER_20211215_73A6B01646,1
stoeger-FALTER_20220420_459211BC6C,FALTER_20220223_8881BD5C76,2
stoeger-FALTER_20220420_459211BC6C,FALTER_20220223_8C186C7E33,3
stoeger-FALTER_20220420_459211BC6C,FALTER_20221130_047A3E3939,4
stoeger-FALTER_20220420_459211BC6C,FALTER_20220119_2B788365FB,5
stoeger-FALTER_20220420_459211BC6C,FALTER_20220316_2C171D199C,6
stoeger-FALTER_20220420_459211BC6C,FALTER_20220504_4EED594815,7
stoeger-FALTER_20220420_459211BC6C,FALTER_20220713_1238E421E5,8
stoeger-FALTER_20220420_459211BC6C,FALTER_20220511_945D8A7943,9
stoeger-FALTER_20220420_459211BC6C,FALTER_20221026_FE82960967,10
stoeger-FALTER_20220420_459211BC6C,FALTER_20220119_5F00D905EC,11
stoeger-FALTER_20220420_459211BC6C,FALTER_20220706_C3E9B82B46,12
stoeger-FALTER_20220420_459211BC6C,FALTER_20220511_71668B1344,13
stoeger-FALTER_20220420_459211BC6C,FALTER_20220413_3CDF83A3F8,14
stoeger-FALTER_20220420_459211BC6C,FALTER_20220216_7565FEF4B8,15
stoeger-FALTER_20220420_5585FFA6A4,FALTER_20220413_49408E555D,1
stoeger-FALTER_20220420_5585FFA6A4,FALTER_20220727_1EC5B851D7,2
stoeger-FALTER_20220420_5585FFA6A4,FALTER_20220622_A64E9B9B08,3
stoeger-FALTER_20220420_5585FFA6A4,FALTER_20220629_37298F6748,4
stoeger-FALTER_20220420_5585FFA6A4,FALTER_20220119_2B788365FB,5
stoeger-FALTER_20220420_5585FFA6A4,FALTER_20221019_E3973C2441,6
stoeger-FALTER_20220420_5585FFA6A4,FALTER_20220427_7C0FE67882,7
stoeger-FALTER_20220420_5585FFA6A4,FALTER_20220504_BC34714783,8
stoeger-FALTER_20220420_5585FFA6A4,FALTER_20211215_73A6B01646,9
stoeger-FALTER_20220420_5585FFA6A4,FALTER_20220223_8881BD5C76,10
stoeger-FALTER_20220420_5585FFA6A4,FALTER_20220427_DED67CAAD1,11
stoeger-FALTER_20220420_5585FFA6A4,FALTER_20220406_AAA4CF01A9,12
stoeger-FALTER_20220420_5585FFA6A4,FALTER_20220216_E8D712E7FF,13
stoeger-FALTER_20220420_5585FFA6A4,FALTER_20220223_ECB5217761,14
stoeger-FALTER_20220420_5585FFA6A4,FALTER_20221005_1E455DD354,15
stoeger-FALTER_20220427_7455A85A45,FALTER_20220119_D05D4C1D6D,1
stoeger-FALTER_20220427_7455A85A45,FALTER_20220119_2B788365FB,2
stoeger-FALTER_20220427_7455A85A45,FALTER_20221130_047A3E3939,3
stoeger-FALTER_20220427_7455A85A45,FALTER_20220727_1EC5B851D7,4
stoeger-FALTER_20220427_7455A85A45,FALTER_20220504_4EED594815,5
stoeger-FALTER_20220427_7455A85A45,FALTER_20211215_73A6B01646,6
stoeger-FALTER_20220427_7455A85A45,FALTER_20220112_D9556A1623,7
stoeger-FALTER_20220427_7455A85A45,FALTER_20221123_302438A100,8
stoeger-FALTER_20220427_7455A85A45,FALTER_20220511_71668B1344,9
stoeger-FALTER_20220427_7455A85A45,FALTER_20211215_57064DDF29,10
stoeger-FALTER_20220427_7455A85A45,FALTER_20220223_8881BD5C76,11
stoeger-FALTER_20220427_7455A85A45,FALTER_20221005_AEB2C76D66,12
stoeger-FALTER_20220427_7455A85A45,FALTER_20220914_FB4D045DA6,13
stoeger-FALTER_20220427_7455A85A45,FALTER_20221116_DC6E8E9991,14
stoeger-FALTER_20220427_7455A85A45,FALTER_20220406_0612DEC310,15
stoeger-FALTER_20220427_7C0FE67882,FALTER_20211222_E7A625F5A8,1
stoeger-FALTER_20220427_7C0FE67882,FALTER_20220427_CC519945E0,2
stoeger-FALTER_20220427_7C0FE67882,FALTER_20220629_37298F6748,3
stoeger-FALTER_20220427_7C0FE67882,FALTER_20220727_1EC5B851D7,4
stoeger-FALTER_20220427_7C0FE67882,FALTER_20220921_B9FD8D69D4,5
stoeger-FALTER_20220427_7C0FE67882,FALTER_20220504_BC34714783,6
stoeger-FALTER_20220427_7C0FE67882,FALTER_20221207_68BF0BBFD9,7
stoeger-FALTER_20220427_7C0FE67882,FALTER_20220622_4B292E6584,8
stoeger-FALTER_20220427_7C0FE67882,FALTER_20220511_63A4F6D2A6,9
stoeger-FALTER_20220427_7C0FE67882,FALTER_20220119_2B788365FB,10
stoeger-FALTER_20220427_7C0FE67882,FALTER_20221012_CB2AB42489,11
stoeger-FALTER_20220427_7C0FE67882,FALTER_20220629_661E603601,12
stoeger-FALTER_20220427_7C0FE67882,FALTER_20220504_5747281EBB,13
stoeger-FALTER_20220427_7C0FE67882,FALTER_20221109_58D4EAD745,14
stoeger-FALTER_20220427_7C0FE67882,FALTER_20221109_FDCC0EB7E1,15
stoeger-FALTER_20220427_DED67CAAD1,FALTER_20220713_1238E421E5,1
stoeger-FALTER_20220427_DED67CAAD1,FALTER_20221130_047A3E3939,2
stoeger-FALTER_20220427_DED67CAAD1,FALTER_20220316_2C171D199C,3
stoeger-FALTER_20220427_DED67CAAD1,FALTER_20211222_E7A625F5A8,4
stoeger-FALTER_20220427_DED67CAAD1,FALTER_20220615_1EF1296218,5
stoeger-FALTER_20220427_DED67CAAD1,FALTER_20211215_AF0C90B712,6
stoeger-FALTER_20220427_DED67CAAD1,FALTER_20220525_6E2660BD13,7
stoeger-FALTER_20220427_DED67CAAD1,FALTER_20220216_7565FEF4B8,8
stoeger-FALTER_20220427_DED67CAAD1,FALTER_20220119_2B788365FB,9
stoeger-FALTER_20220427_DED67CAAD1,FALTER_20220126_5FA47BB63A,10
stoeger-FALTER_20220427_DED67CAAD1,FALTER_20220323_A9D672E0A5,11
stoeger-FALTER_20220427_DED67CAAD1,FALTER_20220921_54188C4144,12
stoeger-FALTER_20220427_DED67CAAD1,FALTER_20220309_54EDF6DE99,13
stoeger-FALTER_20220427_DED67CAAD1,FALTER_20211222_62A097197C,14
stoeger-FALTER_20220427_DED67CAAD1,FALTER_20220413_3CDF83A3F8,15
stoeger-FALTER_20220504_B6B859584B,FALTER_20220622_FAFF8126D9,1
stoeger-FALTER_20220504_B6B859584B,FALTER_20220427_7C0FE67882,2
stoeger-FALTER_20220504_B6B859584B,FALTER_20220119_2B788365FB,3
stoeger-FALTER_20220504_B6B859584B,FALTER_20220504_BC34714783,4
stoeger-FALTER_20220504_B6B859584B,FALTER_20220622_A64E9B9B08,5
stoeger-FALTER_20220504_B6B859584B,FALTER_20220622_D73FF89946,6
stoeger-FALTER_20220504_B6B859584B,FALTER_20220622_4B292E6584,7
stoeger-FALTER_20220504_B6B859584B,FALTER_20221130_047A3E3939,8
stoeger-FALTER_20220504_B6B859584B,FALTER_20220713_1D271A2558,9
stoeger-FALTER_20220504_B6B859584B,FALTER_20220824_9357B492F4,10
stoeger-FALTER_20220504_B6B859584B,FALTER_20220817_48D18A9ED4,11
stoeger-FALTER_20220504_B6B859584B,FALTER_20221130_3623C3579B,12
stoeger-FALTER_20220504_B6B859584B,FALTER_20221026_D394E4DE20,13
stoeger-FALTER_20220504_B6B859584B,FALTER_20220713_1238E421E5,14
stoeger-FALTER_20220504_B6B859584B,FALTER_20220216_7565FEF4B8,15
stoeger-FALTER_20220504_BC34714783,FALTER_20221005_0B9417B765,1
stoeger-FALTER_20220504_BC34714783,FALTER_20220629_37298F6748,2
stoeger-FALTER_20220504_BC34714783,FALTER_20220921_B9FD8D69D4,3
stoeger-FALTER_20220504_BC34714783,FALTER_20220713_1D271A2558,4
stoeger-FALTER_20220504_BC34714783,FALTER_20220817_512C1255EC,5
stoeger-FALTER_20220504_BC34714783,FALTER_20211222_E7A625F5A8,6
stoeger-FALTER_20220504_BC34714783,FALTER_20220504_5747281EBB,7
stoeger-FALTER_20220504_BC34714783,FALTER_20220406_0612DEC310,8
stoeger-FALTER_20220504_BC34714783,FALTER_20220615_1EF1296218,9
stoeger-FALTER_20220504_BC34714783,FALTER_20220803_C55FC5328C,10
stoeger-FALTER_20220504_BC34714783,FALTER_20220420_E36D89532A,11
stoeger-FALTER_20220504_BC34714783,FALTER_20220427_1300084AD4,12
stoeger-FALTER_20220504_BC34714783,FALTER_20220831_FF44114BB6,13
stoeger-FALTER_20220504_BC34714783,FALTER_20220309_42E429DB72,14
stoeger-FALTER_20220504_BC34714783,FALTER_20211222_40076C3AB9,15
stoeger-FALTER_20220511_8FEB931E04,FALTER_20220622_BF1AACBA04,1
stoeger-FALTER_20220511_8FEB931E04,FALTER_20220629_37298F6748,2
stoeger-FALTER_20220511_8FEB931E04,FALTER_20220427_DED67CAAD1,3
stoeger-FALTER_20220511_8FEB931E04,FALTER_20220824_9357B492F4,4
stoeger-FALTER_20220511_8FEB931E04,FALTER_20220504_BC34714783,5
stoeger-FALTER_20220511_8FEB931E04,FALTER_20220119_2B788365FB,6
stoeger-FALTER_20220511_8FEB931E04,FALTER_20221012_2408FD7581,7
stoeger-FALTER_20220511_8FEB931E04,FALTER_20220427_7C0FE67882,8
stoeger-FALTER_20220511_8FEB931E04,FALTER_20220622_A64E9B9B08,9
stoeger-FALTER_20220511_8FEB931E04,FALTER_20220713_1238E421E5,10
stoeger-FALTER_20220511_8FEB931E04,FALTER_20220615_1EF1296218,11
stoeger-FALTER_20220511_8FEB931E04,FALTER_20220216_2D0DCF702C,12
stoeger-FALTER_20220511_8FEB931E04,FALTER_20220727_1EC5B851D7,13
stoeger-FALTER_20220511_8FEB931E04,FALTER_20220427_AA4173FFE3,14
stoeger-FALTER_20220511_8FEB931E04,FALTER_20211215_73A6B01646,15
stoeger-FALTER_20220511_945D8A7943,FALTER_20220914_789F55AA48,1
stoeger-FALTER_20220511_945D8A7943,FALTER_20211222_E7A625F5A8,2
stoeger-FALTER_20220511_945D8A7943,FALTER_20211222_70B71EF639,3
stoeger-FALTER_20220511_945D8A7943,FALTER_20220810_39F6D9BF1E,4
stoeger-FALTER_20220511_945D8A7943,FALTER_20220713_932271D866,5
stoeger-FALTER_20220511_945D8A7943,FALTER_20220615_1EF1296218,6
stoeger-FALTER_20220511_945D8A7943,FALTER_20220413_3CDF83A3F8,7
stoeger-FALTER_20220511_945D8A7943,FALTER_20220119_88BF0DA0BF,8
stoeger-FALTER_20220511_945D8A7943,FALTER_20220316_2C171D199C,9
stoeger-FALTER_20220511_945D8A7943,FALTER_20220112_F52ECB2C11,10
stoeger-FALTER_20220511_945D8A7943,FALTER_20220119_2B788365FB,11
stoeger-FALTER_20220511_945D8A7943,FALTER_20220330_A80F74C286,12
stoeger-FALTER_20220511_945D8A7943,FALTER_20220615_64F3A41146,13
stoeger-FALTER_20220511_945D8A7943,FALTER_20221130_047A3E3939,14
stoeger-FALTER_20220511_945D8A7943,FALTER_20220504_BC34714783,15
stoeger-FALTER_20220518_B1F6C572A8,FALTER_20220518_1B9E34C8DD,1
stoeger-FALTER_20220518_B1F6C572A8,FALTER_20220518_15FDDA31FA,2
stoeger-FALTER_20220518_B1F6C572A8,FALTER_20220511_419A1ECDD7,3
stoeger-FALTER_20220518_B1F6C572A8,FALTER_20220504_BC34714783,4
stoeger-FALTER_20220518_B1F6C572A8,FALTER_20220316_A159C3BA90,5
stoeger-FALTER_20220518_B1F6C572A8,FALTER_20220525_CBA5FCF2F5,6
stoeger-FALTER_20220518_B1F6C572A8,FALTER_20220608_154E5D2AE8,7
stoeger-FALTER_20220518_B1F6C572A8,FALTER_20220629_37298F6748,8
stoeger-FALTER_20220518_B1F6C572A8,FALTER_20220330_B0BC0E3F60,9
stoeger-FALTER_20220518_B1F6C572A8,FALTER_20220323_C64775B15C,10
stoeger-FALTER_20220518_B1F6C572A8,FALTER_20220518_C2AF7B89DE,11
stoeger-FALTER_20220518_B1F6C572A8,FALTER_20221116_0FCB20CC6E,12
stoeger-FALTER_20220518_B1F6C572A8,FALTER_20220727_1EC5B851D7,13
stoeger-FALTER_20220518_B1F6C572A8,FALTER_20220202_8A22DF6A47,14
stoeger-FALTER_20220518_B1F6C572A8,FALTER_20220914_B55E65AFE0,15
stoeger-FALTER_20220525_ED45427570,FALTER_20211222_E7A625F5A8,1
stoeger-FALTER_20220525_ED45427570,FALTER_20220504_BC34714783,2
stoeger-FALTER_20220525_ED45427570,FALTER_20220427_DED67CAAD1,3
stoeger-FALTER_20220525_ED45427570,FALTER_20211215_73A6B01646,4
stoeger-FALTER_20220525_ED45427570,FALTER_20220427_7C0FE67882,5
stoeger-FALTER_20220525_ED45427570,FALTER_20220629_37298F6748,6
stoeger-FALTER_20220525_ED45427570,FALTER_20220622_A64E9B9B08,7
stoeger-FALTER_20220525_ED45427570,FALTER_20220316_2C171D199C,8
stoeger-FALTER_20220525_ED45427570,FALTER_20220119_2B788365FB,9
stoeger-FALTER_20220525_ED45427570,FALTER_20220406_0612DEC310,10
stoeger-FALTER_20220525_ED45427570,FALTER_20220928_6FEA039BD9,11
stoeger-FALTER_20220525_ED45427570,FALTER_20221130_047A3E3939,12
stoeger-FALTER_20220525_ED45427570,FALTER_20221019_E3973C2441,13
stoeger-FALTER_20220525_ED45427570,FALTER_20220727_1EC5B851D7,14
stoeger-FALTER_20220525_ED45427570,FALTER_20221102_0CC30051D1,15
stoeger-FALTER_20220615_1EF1296218,FALTER_20211222_E7A625F5A8,1
stoeger-FALTER_20220615_1EF1296218,FALTER_20220629_37298F6748,2
stoeger-FALTER_20220615_1EF1296218,FALTER_20221130_047A3E3939,3
stoeger-FALTER_20220615_1EF1296218,FALTER_20220119_2B788365FB,4
stoeger-FALTER_20220615_1EF1296218,FALTER_20220504_BC34714783,5
stoeger-FALTER_20220615_1EF1296218,FALTER_20220112_8251F74DB5,6
stoeger-FALTER_20220615_1EF1296218,FALTER_20221130_040A811F32,7
stoeger-FALTER_20220615_1EF1296218,FALTER_20220316_2C171D199C,8
stoeger-FALTER_20220615_1EF1296218,FALTER_20220810_39F6D9BF1E,9
stoeger-FALTER_20220615_1EF1296218,FALTER_20211222_FD8F17EAB4,10
stoeger-FALTER_20220615_1EF1296218,FALTER_20211215_73A6B01646,11
stoeger-FALTER_20220615_1EF1296218,FALTER_20220223_F82A34E466,12
stoeger-FALTER_20220615_1EF1296218,FALTER_20220803_F6FBD645BC,13
stoeger-FALTER_20220615_1EF1296218,FALTER_20220518_E8A03F213C,14
stoeger-FALTER_20220615_1EF1296218,FALTER_20220504_01900AB8A3,15
stoeger-FALTER_20220615_327600BBFE,FALTER_20211222_E7A625F5A8,1
stoeger-FALTER_20220615_327600BBFE,FALTER_20211215_5C9D01B8DE,2
stoeger-FALTER_20220615_327600BBFE,FALTER_20220406_C7A4C774D9,3
stoeger-FALTER_20220615_327600BBFE,FALTER_20220323_6EE2704E74,4
stoeger-FALTER_20220615_327600BBFE,FALTER_20220504_BC34714783,5
stoeger-FALTER_20220615_327600BBFE,FALTER_20220427_DED67CAAD1,6
stoeger-FALTER_20220615_327600BBFE,FALTER_20221012_73BD330C9A,7
stoeger-FALTER_20220615_327600BBFE,FALTER_20220629_37298F6748,8
stoeger-FALTER_20220615_327600BBFE,FALTER_20220316_2C171D199C,9
stoeger-FALTER_20220615_327600BBFE,FALTER_20221130_047A3E3939,10
stoeger-FALTER_20220615_327600BBFE,FALTER_20220309_0CD87C4668,11
stoeger-FALTER_20220615_327600BBFE,FALTER_20220810_C88BE835F6,12
stoeger-FALTER_20220615_327600BBFE,FALTER_20220615_00596FE79C,13
stoeger-FALTER_20220615_327600BBFE,FALTER_20220406_0612DEC310,14
stoeger-FALTER_20220615_327600BBFE,FALTER_20220622_A64E9B9B08,15
thurnher-FALTER_20220420_BC9404FF41,FALTER_20211222_A35407C20B,1
thurnher-FALTER_20220420_BC9404FF41,FALTER_20220316_6C068A7877,2
thurnher-FALTER_20220420_BC9404FF41,FALTER_20220427_169DDC1CA3,3
thurnher-FALTER_20220420_BC9404FF41,FALTER_20220907_32FFE15B42,4
thurnher-FALTER_20220420_BC9404FF41,FALTER_20221123_302438A100,5
thurnher-FALTER_20220420_BC9404FF41,FALTER_20221116_A6633188CA,6
thurnher-FALTER_20220420_BC9404FF41,FALTER_20220511_71668B1344,7
thurnher-FALTER_20220420_BC9404FF41,FALTER_20220316_2C171D199C,8
thurnher-FALTER_20220420_BC9404FF41,FALTER_20220914_3A40909FEF,9
thurnher-FALTER_20220420_BC9404FF41,FALTER_20220706_8CD3003E2A,10
thurnher-FALTER_20220420_BC9404FF41,FALTER_20220202_CC707934FF,11
thurnher-FALTER_20220420_BC9404FF41,FALTER_20221116_43D92DB2B6,12
thurnher-FALTER_20220420_BC9404FF41,FALTER_20220720_D1344797F8,13
thurnher-FALTER_20220420_BC9404FF41,FALTER_20221109_153991C14D,14
thurnher-FALTER_20220420_BC9404FF41,FALTER_20221109_DEA41CC1CA,15
thurnher-FALTER_20220427_EAD82E8BFA,FALTER_20220427_DED67CAAD1,1
thurnher-FALTER_20220427_EAD82E8BFA,FALTER_20221019_514C421A69,2
thurnher-FALTER_20220427_EAD82E8BFA,FALTER_20220504_B5C78580C5,3
thurnher-FALTER_20220427_EAD82E8BFA,FALTER_20220427_3DEB29E6EB,4
thurnher-FALTER_20220427_EAD82E8BFA,FALTER_20220427_C2A595CE2C,5
thurnher-FALTER_20220427_EAD82E8BFA,FALTER_20220518_15FDDA31FA,6
